Term,TermCount,DocCount,TFIDF
HEMIPHALANGECTOMY,1,1,1.0
ordischarge from hospital,2,1,2.0
Medication titrated,1,1,1.0
ARTHROPLASTY OF TOE,3,1,3.0
seton placements,1,1,1.0
Pelvic Cavity,1,1,1.0
-Perineum,1,1,1.0
pain in both buttocks,1,1,1.0
open perineal wound,11,1,11.0
Perenum,1,1,1.0
ambulation encouragement,1,1,1.0
Prostato,1,1,1.0
surgical flaps,1,1,1.0
nursing skilled,1,1,1.0
ureteral fistula,2,1,2.0
History of urethrocutaneous fistula,1,1,1.0
Decreased total iron binding capacity,1,1,1.0
anal herpes,1,1,1.0
lymphoma of pelvis,1,1,1.0
Increased heart size,1,1,1.0
access to support group,1,1,1.0
Fluid & Electrolytes,1,1,1.0
Rib 6,2,2,1.0
THENAR EMINENCE,1,1,1.0
lesions on left buttock,1,1,1.0
placement of setons,1,1,1.0
black hair,1,1,1.0
Multiple stucco keratoses,1,1,1.0
lump in right axilla,1,1,1.0
URETERIC STONE,1,1,1.0
-Cranberry,1,1,1.0
bananan,1,1,1.0
ALLERGY SINUS,3,1,3.0
mold testing,2,1,2.0
Urine albumin:creatinine ratio,1,1,1.0
eczema dyshidrotic,1,1,1.0
rectosigmoidectomy,2,1,2.0
Colostom,1,1,1.0
PROPIONIBACTERIUM,1,1,1.0
Paraesophageal lymph node,1,1,1.0
LABORATORY REPORT,1,1,1.0
increased alveolar volume,1,1,1.0
left shoulde,1,1,1.0
WART REMOVER,2,1,2.0
pack wounds,2,2,1.0
vancomycin injection,1,1,1.0
Full-thickness wound,1,1,1.0
Left foot skin,3,2,1.5
treatment warfarin,1,1,1.0
femoro-popliteal,1,1,1.0
History of angioplasty,1,1,1.0
BP while supine,1,1,1.0
exercises hip,1,1,1.0
antibiotic combination,2,2,1.0
ASSESSMENT AND INTERVENTION,1,1,1.0
Decreased Confusion,1,1,1.0
Medication not effective,1,1,1.0
AMPUTATION TOE-,2,1,2.0
FIRST METATARSAL BONE,3,2,1.5
cellular immunotherapy,1,1,1.0
absence of toes,1,1,1.0
Zovirax 5% cream,1,1,1.0
Nonrestorative sleep-,2,1,2.0
Idiopathic dizziness,3,2,1.5
juxtafoveal telangiectasia,3,1,3.0
Atrial demand,2,1,2.0
Tube care: urinary,1,1,1.0
recurrent dizziness/,1,1,1.0
propionic,1,1,1.0
reviews treatment,1,1,1.0
nicotinamide/,1,1,1.0
predniSONE 2.5 mg oral tablet,1,1,1.0
CXR abnormal,1,1,1.0
injury cause,1,1,1.0
-Knee extension limited,1,1,1.0
20 pounds-,1,1,1.0
auditory test,1,1,1.0
phentermine-containing products,1,1,1.0
reported history of metastatic cancer,1,1,1.0
x2 hemoglobin,1,1,1.0
Hip flexor weakness,1,1,1.0
helping intermittently,1,1,1.0
enterobacteriaceae,2,1,2.0
Reduced ankle dorsiflexion,1,1,1.0
p aeruginosa,1,1,1.0
vitamin K 3,1,1,1.0
LOWER BLOOD PRESSURE,1,1,1.0
Not attended,1,1,1.0
Skin red,2,2,1.0
Calmol 4,1,1,1.0
subchondral bone cyst,1,1,1.0
Nutrition Knowledge,1,1,1.0
CO-MORBID CONDITIONS,1,1,1.0
NURSING GOALS,1,1,1.0
CARDIAC STRUCTURE,1,1,1.0
Interventricular Septum,1,1,1.0
pea extract,2,1,2.0
differin,1,1,1.0
maternal grandfather deceased,1,1,1.0
hemoglobin urine,1,1,1.0
fixation-,1,1,1.0
bilateral frontal sinus pain,1,1,1.0
specific ST-T abnormality,1,1,1.0
pediatric nurse,1,1,1.0
lambda chain,5,3,1.6666666666666667
vision worse in morning,1,1,1.0
ischemic maculopathy,1,1,1.0
Protein product,1,1,1.0
Add power,1,1,1.0
TIMOLOL OPHTHALMIC,1,1,1.0
analgesia-,1,1,1.0
DIFFUSING CAPACITY,1,1,1.0
hmg-coa,2,2,1.0
@Vital signs,1,1,1.0
non specific urethritis,1,1,1.0
Acute ischemic stroke-,1,1,1.0
bite left side,1,1,1.0
rifabutin 150 mg oral capsule,1,1,1.0
HEALTHCARE TEAM,3,3,1.0
Generalized tonic-clonic seizure,1,1,1.0
Complementary and Integrative Medicine,2,1,2.0
occiputs,1,1,1.0
assessment of home,3,3,1.0
black seed,1,1,1.0
-inactive,1,1,1.0
biparametric MRI,2,2,1.0
spontaneous muscle activity,3,1,3.0
EXISTING MEDICAL RECORD,1,1,1.0
CITRATED,1,1,1.0
frequent illness,1,1,1.0
coenzyme R,1,1,1.0
"Triiodothyronine, Reverse",1,1,1.0
Zinc Carnosine,1,1,1.0
Vitamin U,1,1,1.0
CORONARY ARTERY ARTERY DISEASE,1,1,1.0
MI protocol,2,2,1.0
BDISCHARGE,1,1,1.0
ACUTE CONGESTIVE HEART FAILURE,1,1,1.0
resting tremor of head,1,1,1.0
Bilateral feet-,1,1,1.0
patient appears awake,1,1,1.0
LEFT LEG-,1,1,1.0
THERAPEUTIC RANGES,1,1,1.0
cleaning methods,1,1,1.0
Excision of heterotopic bone,1,1,1.0
assisted reproductive techniques,10,4,2.5
collection of sperm,1,1,1.0
Clinic service,1,1,1.0
upset tummy,1,1,1.0
Lung Infiltrate,1,1,1.0
SCALP PSORIASIS,1,1,1.0
pulmonary collapse,1,1,1.0
penile infection,1,1,1.0
spermicidal agents,1,1,1.0
raped,1,1,1.0
Foot arthritis,1,1,1.0
"omega 3,6,9",1,1,1.0
referral to nursing home,1,1,1.0
DECREASED ENERGY,1,1,1.0
disorder of fatty acid metabolism,1,1,1.0
endocrine process,1,1,1.0
PAIN RELIEVED,5,3,1.6666666666666667
THERA-M,1,1,1.0
Dissection of right iliac artery,1,1,1.0
INTERMITTENCY,1,1,1.0
Red Cell Count,1,1,1.0
acute poliomyelitis,1,1,1.0
carpopedal spasms,1,1,1.0
Bilateral tarsal tunnel syndrome,1,1,1.0
pancreatic duct stenosis,1,1,1.0
"Weakness, Muscle",1,1,1.0
writing while someone watched,1,1,1.0
ACTH test,3,2,1.5
Trigger point pain,1,1,1.0
tauopathies,1,1,1.0
corticobasal syndrome,9,2,4.5
Corticobasal syndrome,1,1,1.0
Frontotemporal lobar degeneration,4,1,4.0
Richardson syndrome,1,1,1.0
uncontrolled diet,1,1,1.0
urine microalbumin/,1,1,1.0
degeneration corticobasal,1,1,1.0
Progressive Supranuclear Palsy-,1,1,1.0
mete,2,2,1.0
papule on right antihelix,2,2,1.0
ENDOSCOPIES,2,2,1.0
EYE PROBLEMS,1,1,1.0
Cribriform plates,3,3,1.0
sinusitis acute,1,1,1.0
Biotechnologies,1,1,1.0
BMI 30+ - obesity,1,1,1.0
Wernicke syndrome,1,1,1.0
vasectomy reversals,1,1,1.0
Date of last eye exam,1,1,1.0
arm moving,1,1,1.0
Screening for metabolic disorder,1,1,1.0
Zollinger-Ellison,1,1,1.0
ARTHROPLASTY PATELLA,1,1,1.0
Angiotensin Receptor Antagonist,4,1,4.0
stomach disease,1,1,1.0
arthroplasty of patella,1,1,1.0
ncreased risk,1,1,1.0
Oxaliplatin/,1,1,1.0
10S,1,1,1.0
Cold to touch,1,1,1.0
Vaginal Discharge,1,1,1.0
craves sweets/,1,1,1.0
right central sulcus,5,1,5.0
"Contraindications, Medical",2,2,1.0
oxybutynin chloride 5,1,1,1.0
Lost smell,1,1,1.0
latent diabetes,1,1,1.0
Bilateral trigger fingers,3,3,1.0
KOREAN GINSENG,1,1,1.0
-transfusions,1,1,1.0
observation0,1,1,1.0
vaso vagal episode,1,1,1.0
LEFT CERVICAL RADICULOPATHY,1,1,1.0
nerve root inflammation,1,1,1.0
Singleton-,1,1,1.0
plasmacytoma / plasma cell myeloma,1,1,1.0
Lymphosarcoma,2,2,1.0
eszopiclone 2 mg oral tablet,1,1,1.0
Diurex,1,1,1.0
Stripping of varicose veins,1,1,1.0
Horizontal eyelid laxity,2,1,2.0
bilateral lower eyelid retraction,1,1,1.0
face skin,5,5,1.0
PLANTARIS,1,1,1.0
polyp of stomach and duodenum,1,1,1.0
recurrent malignant neoplasm of prostate,2,1,2.0
ARTHROSCOPIC KNEE SURGERY,1,1,1.0
BLEPHAROPLASTY OF LOWER EYELID,1,1,1.0
DRAINAGE OF PELVIC ABSCESS,1,1,1.0
chorioretinal coloboma,1,1,1.0
photophobia in right eye,1,1,1.0
acute lymphoid leukemia,1,1,1.0
loss of language,1,1,1.0
progressive neurological condition,1,1,1.0
Excessive mucus,1,1,1.0
valvular sclerosis,1,1,1.0
INVERTED FOLLICULAR KERATOSIS,1,1,1.0
History of scleral buckle,1,1,1.0
White matter change,3,1,3.0
Too low,1,1,1.0
Functional bicuspid aortic valve,1,1,1.0
Neuromuscular blockade,1,1,1.0
"hypertension, variable",1,1,1.0
Serous borderline tumor,4,1,4.0
intratubular germ cell neoplasia,1,1,1.0
leaking urines,1,1,1.0
-considerations,1,1,1.0
-pressures,1,1,1.0
upper back pain midline,1,1,1.0
thyroxine increased,1,1,1.0
dance exercise,1,1,1.0
-forward lunges,1,1,1.0
advanced cirrhosis,1,1,1.0
procedure liver,1,1,1.0
Lubricating gel,1,1,1.0
bacillus sp,1,1,1.0
Brucella serology negative,1,1,1.0
2 to 4 year,1,1,1.0
Vaccination against hepatitis A,2,1,2.0
pregnancy status,1,1,1.0
thigh muscle atrophy,1,1,1.0
VENLAFAXINE HCL,1,1,1.0
Facial mass,1,1,1.0
MR arthrography,1,1,1.0
Current stat,1,1,1.0
amlodipine / benazepril,1,1,1.0
Lung Right,1,1,1.0
Spinal curvatures,1,1,1.0
bone marrow scintigraphy,1,1,1.0
whisker,1,1,1.0
"Osteoarthritis, degenerative",1,1,1.0
maitake,1,1,1.0
ZINC GLUCONATE-ZINC PICOLINATE,3,1,3.0
UROCIT K,1,1,1.0
GINGER ROOT EXTRACT,1,1,1.0
hand therapies,2,2,1.0
idiopathic portal hypertension,1,1,1.0
Living together,1,1,1.0
wear echo,1,1,1.0
elevated albumin/,1,1,1.0
International travelers,1,1,1.0
plantar right foot pain,1,1,1.0
Chronic COVID,1,1,1.0
hyperosmolality,1,1,1.0
Sphenoethmoidal recess,1,1,1.0
Lymphocyte subsets,1,1,1.0
IgG increased,1,1,1.0
leukocyte antigens,1,1,1.0
allergy sinus,1,1,1.0
Ethmoid sinus,1,1,1.0
Hermansky-Pudlak,8,1,8.0
REPAIR NASAL SEPTUM,1,1,1.0
CD19 cells,1,1,1.0
testicular sperm extraction,27,3,9.0
Dysentery,2,1,2.0
Intra-Abdominal Infection,2,1,2.0
Specimen source,2,2,1.0
HOSPITAL COURSE/,1,1,1.0
Anterior abdominal wall abscess,1,1,1.0
cerebral mass,4,1,4.0
cerebral neoplasm,2,1,2.0
RV abnormality,1,1,1.0
dwelling catheter in place,1,1,1.0
infection of heel,1,1,1.0
OPACITY,3,2,1.5
increased sense of smell,1,1,1.0
reconstruction of maxilla,1,1,1.0
Toe deformities,1,1,1.0
Patellofemoral Joint,6,2,3.0
Tobacco cessation information declined,1,1,1.0
Buccal mucosa ulceration,1,1,1.0
bilateral plantar calluses,1,1,1.0
Aloe vera gel,1,1,1.0
Occlusion therapy,1,1,1.0
saddle block,1,1,1.0
selective estrogen receptor modulator,1,1,1.0
Pulmonary abscess,2,1,2.0
CAPILLARY REFILL,1,1,1.0
Acid-fast bacteria,1,1,1.0
intraoperative echocardiogram,2,1,2.0
.cardiology,1,1,1.0
-Normal echocardiogram,1,1,1.0
meningococcal conjugate,1,1,1.0
orthopedics-,1,1,1.0
lower leg warmth,1,1,1.0
Thoracic muscle spasm,1,1,1.0
"Epicondylitis, Medial",1,1,1.0
graves ophthalmopathy,1,1,1.0
lateral orbitotomy,2,1,2.0
Not currently taking aspirin,1,1,1.0
bulging left tympanic membrane,2,1,2.0
Lactate measurement,1,1,1.0
CPK increased,1,1,1.0
Vein Right,1,1,1.0
pisohamate ligament,2,1,2.0
surgical wound closure,1,1,1.0
-Orthostatic BPs,1,1,1.0
traumatic compartment syndrome,1,1,1.0
Presence of biventricular cardiac pacemaker,1,1,1.0
notification/,1,1,1.0
peritoneal fibrosis,1,1,1.0
Small Bowel-,1,1,1.0
Hartmann's pouch procedure,2,1,2.0
Bacillus fragilis,1,1,1.0
Vasopressing,2,2,1.0
0Confusion,1,1,1.0
passive range of motions,1,1,1.0
SHALLOW BREATHS,1,1,1.0
Manipulated,1,1,1.0
gaining weight-,1,1,1.0
Epithelial ingrowth,1,1,1.0
blood venous,1,1,1.0
Intravenous radionuclide therapy,1,1,1.0
Clenia,1,1,1.0
giant cell tumors,1,1,1.0
Gum Mastic,4,1,4.0
osteoarthritis of Knees,1,1,1.0
MICRODISSECTION,2,1,2.0
DISKECTOMIES,1,1,1.0
NERVE ROOTS,1,1,1.0
PLATING,1,1,1.0
spinal fusion lumbar,3,2,1.5
azaTHIOprine 50 mg oral tablet)3,1,1,1.0
"multivitamin, prenatal)2",1,1,1.0
"multivitamin, prenatal",1,1,1.0
bturator,1,1,1.0
Perianal disease,1,1,1.0
adenocarcinoma esophagus,2,1,2.0
esophagus adenocarcinoma,1,1,1.0
Left deltoid muscle,1,1,1.0
Retinal Vasculature,1,1,1.0
Autoimmune myopathy,1,1,1.0
HylatopicPlus,3,1,3.0
skin yellowing,1,1,1.0
Teary eyes,1,1,1.0
"Rosacea, Papulopustular",1,1,1.0
vestibular evoked myogenic potential,2,1,2.0
emergency medical service,2,2,1.0
event did not occur,1,1,1.0
vitamin e acetate,1,1,1.0
stage 0 breast cancer,1,1,1.0
arch of atlas,1,1,1.0
desmoids,14,1,14.0
desmoid fibromatosis,15,1,15.0
thyroid diseases,1,1,1.0
TAZORAC,3,1,3.0
methotrexate/vinblastine,2,1,2.0
Desmoid tumors,1,1,1.0
ORAL PHARYNX,2,1,2.0
redux,3,3,1.0
Dorsiflexion of feet,2,2,1.0
Penile Prosthesis Implantation,1,1,1.0
methylprednisolone 16,1,1,1.0
renal cyst aspiration,2,1,2.0
Left big toe nail,3,1,3.0
nails problems,1,1,1.0
repair of peritoneum,1,1,1.0
MAXAIR,4,2,2.0
-Fibrinogen,2,1,2.0
Pericardial Rub,1,1,1.0
visceral pericardium,1,1,1.0
anti inflammatory drug,1,1,1.0
Pericardia,1,1,1.0
moderate confidence,1,1,1.0
post-ictal states,1,1,1.0
AC protocols,1,1,1.0
pyridoxin,2,1,2.0
leukocytoses,2,1,2.0
"rectal cancer, stage I",2,1,2.0
retrocollis,1,1,1.0
citrate magnesium,1,1,1.0
Neurofibromas,1,1,1.0
Appearance of gallbladder,1,1,1.0
Urachal adenocarcinoma,3,1,3.0
Urachal cancer,1,1,1.0
malignant pheochromocytoma,2,1,2.0
excision of umbilicus,1,1,1.0
-Meropenem,3,2,1.5
MERIDIAN,4,2,2.0
exercises shoulders,3,1,3.0
arthritis of both glenohumeral joints,1,1,1.0
Resisting,1,1,1.0
coenzyme-Q10,1,1,1.0
RESIDUAL TUMOR,1,1,1.0
neoplasm of uterus,1,1,1.0
Vastus medialis,1,1,1.0
antitumor agent,1,1,1.0
REFERRAL FOR DIABETES EDUCATION,1,1,1.0
Exaggerated lordosis,1,1,1.0
patient identificationwas,1,1,1.0
diltiazem hcl,1,1,1.0
protanomaly,1,1,1.0
Paraffin wax bath,3,1,3.0
surgical incision--,1,1,1.0
Secondary Syphilis,1,1,1.0
stabilizing/,1,1,1.0
HIV pre-exposure prophylaxis,1,1,1.0
Treated syphilis,1,1,1.0
citalopram 20 MG,1,1,1.0
ain controlled,1,1,1.0
Upper pole of kidney,1,1,1.0
Laryngeal Cancer,1,1,1.0
fibrofolliculomas,1,1,1.0
Vitamin D/,2,1,2.0
Cancer of larynx,2,2,1.0
Physiologic anisocoria,1,1,1.0
history of contact allergy,1,1,1.0
unstable joint,1,1,1.0
spiradenocarcinoma,3,1,3.0
spiradenoma,3,1,3.0
"Hemorrhoids, external",1,1,1.0
Contact lens class,1,1,1.0
left hand paralysis,3,1,3.0
general paralysis,1,1,1.0
Wide excision of melanoma,2,2,1.0
infertility treatments,2,1,2.0
blue nodule,1,1,1.0
SPERMATOCELES,2,1,2.0
Ventral midline,1,1,1.0
choroidal granuloma,1,1,1.0
History of optic neuritis,2,1,2.0
RPE irregularity,2,2,1.0
hypopigmented lesion,1,1,1.0
amelanotic choroidal melanoma,1,1,1.0
Specimen laterality,2,2,1.0
Nevus remnant,1,1,1.0
NORMAL TISSUE,1,1,1.0
ultrasound of appendix,1,1,1.0
MILD INFLAMMATION,1,1,1.0
stage IIIC colon cancer,1,1,1.0
sittings,1,1,1.0
Resistance to care,1,1,1.0
drainage of thigh,1,1,1.0
sputum cough,1,1,1.0
Endoleaks,1,1,1.0
Self inflicted,5,1,5.0
LINGUAL TONSILS,2,1,2.0
puncture of lung,2,2,1.0
Thyromental distances,1,1,1.0
Prostatec,1,1,1.0
POLYCITRA-K,1,1,1.0
vitamin B12 deficiency anemia,1,1,1.0
OYSTER,1,1,1.0
SALICYLATE LEVEL,1,1,1.0
screen tests,1,1,1.0
Scrotal rash,1,1,1.0
special stains for microorganisms,2,2,1.0
Unplanned Readmission,1,1,1.0
repair of left eye,2,1,2.0
antifungal terbinafine,2,1,2.0
complication-,5,1,5.0
fecal smear,2,1,2.0
patient preferred name,2,1,2.0
leukoplakias,1,1,1.0
Health technology,1,1,1.0
gastric aspiration,1,1,1.0
Middle cerebral artery aneurysm,1,1,1.0
seminal vesicl,1,1,1.0
osteotomy of calcaneus,1,1,1.0
Secondary cardiomyopathy,1,1,1.0
vestibular apparatus,2,2,1.0
Health maintenance/preventive medicine,1,1,1.0
ADMINISTER MEDICATIONS,1,1,1.0
mycobacterium species,1,1,1.0
Pseudopropionibacterium,1,1,1.0
mandibular graft,5,1,5.0
facial nerve fibers,1,1,1.0
bony unions,1,1,1.0
sternum incision,2,2,1.0
malignant neoplasm of mandible,2,1,2.0
medicine palliative,2,1,2.0
neoplasm of mandible,1,1,1.0
Responds to pain,1,1,1.0
LACTOBACILLUS PARACASEI,1,1,1.0
arch dental,1,1,1.0
ecchymosis of perineum,1,1,1.0
Tonsillectomies,1,1,1.0
cancer of vagina,1,1,1.0
Nasal defect,1,1,1.0
Decrease in blood pressure,2,1,2.0
burning sensation in right thigh,1,1,1.0
Eye Findings,1,1,1.0
jaw pain on left side,1,1,1.0
herniated lumbar disk,1,1,1.0
Foot Deformity,1,1,1.0
cervical vestibular evoked myogenic potential,1,1,1.0
headache in left forehead,1,1,1.0
Cavovarus deformity,1,1,1.0
ependymoma of brain,1,1,1.0
Present during procedure,1,1,1.0
pseudocarcinomatous hyperplasia,3,1,3.0
Lacunar Infarct,1,1,1.0
adnexal lesion,1,1,1.0
Left adnexal,1,1,1.0
Pain and Fever,1,1,1.0
Attachment1,1,1,1.0
bronchioalveolar carcinoma,1,1,1.0
date of delivery,1,1,1.0
alveolar carcinoma,2,1,2.0
History of endometriosis,2,1,2.0
Cystic renal disease,1,1,1.0
trinucleotide repeats,3,2,1.5
HTT gene,4,1,4.0
Protac,1,1,1.0
Oral care given,1,1,1.0
FSH levels,2,1,2.0
"cluster headache, intractable",1,1,1.0
gonadotropin level,1,1,1.0
incisors-,2,2,1.0
herpes simplex recurrent,1,1,1.0
IR shoulder,3,2,1.5
Prominent vasculature,2,2,1.0
Somatic dysfunction of cranium,1,1,1.0
ct of kidneys,1,1,1.0
levoFLOXacin 250 mg oral tablet,1,1,1.0
Pulse Wave Analysis,4,2,2.0
Health condition,1,1,1.0
anxiety treatments,1,1,1.0
lipid accumulation,1,1,1.0
Lumbar Disc Disease,1,1,1.0
nutrient requirement,1,1,1.0
involuntary hyperkinetic movements,1,1,1.0
Postoperative sepsis,1,1,1.0
decompression/,1,1,1.0
Anaerobic blood culture,2,2,1.0
FOB positive,1,1,1.0
Plasmacytoid Urothelial Carcinoma,1,1,1.0
dementia management,1,1,1.0
Release of Body,2,2,1.0
Generalized convulsions,1,1,1.0
Hepatitis B positive,1,1,1.0
sporanox,2,1,2.0
PHOS-NaK,1,1,1.0
levETIRAcetam 750 mg oral tablet,1,1,1.0
-cellcept,1,1,1.0
Pericardial window,2,1,2.0
exotropia of left eye,3,1,3.0
complications early,1,1,1.0
-Protein,2,1,2.0
Esotropia of left eye,1,1,1.0
arterial wedge pressure,1,1,1.0
discussiong,1,1,1.0
retention of water,1,1,1.0
position 55,1,1,1.0
dizzziness,1,1,1.0
SvO2 increased,1,1,1.0
CVP low,1,1,1.0
Emergency Medical Service,1,1,1.0
carbonyl iron,1,1,1.0
patient nonresponsive,1,1,1.0
plasma serum,1,1,1.0
IMPLANTING,1,1,1.0
exploratory thoracotomy,5,1,5.0
Debridement of soft tissue,2,1,2.0
sputum culture and smear,3,1,3.0
Pulmonary decortication,1,1,1.0
Total pulmonary decortication,2,1,2.0
wound vacuum-assisted closure,2,2,1.0
mucormycoses,1,1,1.0
Insurance Claim,1,1,1.0
pulmonary mucormycosis,1,1,1.0
airborne precaution,2,1,2.0
gram negative pneumonia,1,1,1.0
Amphotericin B topical,2,1,2.0
psychiatric exam,1,1,1.0
-Mycobacterium,1,1,1.0
death of mother,1,1,1.0
currrent diet,1,1,1.0
reactivation tuberculosis,1,1,1.0
mother is ill,1,1,1.0
antihistone antibody,2,1,2.0
Platelet count low-,1,1,1.0
Swelling of left arm,1,1,1.0
inferior vena cava obstruction,2,2,1.0
Platelet Antibody,1,1,1.0
granulomatous myocarditis,1,1,1.0
myocardium; insufficient,1,1,1.0
Pericardial Window,1,1,1.0
Pedal edema,1,1,1.0
elevated serum amylase,1,1,1.0
anusol hc,4,2,2.0
Procto-Pak,1,1,1.0
magnesium deficiencies,1,1,1.0
Retinal tuft,2,2,1.0
over work,2,2,1.0
exchange of intraocular lens,1,1,1.0
subacute confusional state,1,1,1.0
AORTIC DILATATION,3,2,1.5
Prominent perivascular  spaces,1,1,1.0
LAnterior,1,1,1.0
Platelet count low,4,1,4.0
Complex partial epilepsy,1,1,1.0
Epimacular membrane,1,1,1.0
microscopic hematuria asymptomatic,1,1,1.0
Smallpox Vaccine,2,1,2.0
-protein,2,1,2.0
antigen response,1,1,1.0
best testing,2,2,1.0
Amiodarone Dose,1,1,1.0
mechanical strabismus,1,1,1.0
Left esotropia,3,2,1.5
gastrointestinal allergy,3,1,3.0
was pathogenic variant,1,1,1.0
GJB2 gene,2,1,2.0
mannose-binding lectin,1,1,1.0
Mannose-binding lectin,1,1,1.0
KCNE2 gene,1,1,1.0
phosphate is increased,1,1,1.0
OA knee,2,2,1.0
Acoustic reflex threshold testing,2,2,1.0
low hdl cholesterol,1,1,1.0
internal hemorrhoids with bleeding,2,1,2.0
REPAIR HEART,3,1,3.0
Intraoperative Neuromonitoring,2,2,1.0
neo synephrine,1,1,1.0
Ciprocinonide,1,1,1.0
CELERY SEED,3,2,1.5
furred tongue,1,1,1.0
DermOtic Oil,2,2,1.0
chocolate allergy,1,1,1.0
reimplantation of artificial sphincter,1,1,1.0
Atopic rhinitis,1,1,1.0
oxyBUTYnin chloride,3,2,1.5
Obstruction of suprapubic catheter,1,1,1.0
Normal gums,1,1,1.0
blue-colored urine,1,1,1.0
cervical lymphadenitis,1,1,1.0
-skin melanoma,1,1,1.0
gastritis without hemorrhage,1,1,1.0
acute appendicitis with localized peritonitis,1,1,1.0
thumb IP joint motion,2,1,2.0
adenomyoma,2,2,1.0
Ulnar collateral ligament,1,1,1.0
bony orbit,2,1,2.0
alpha 1 microglobulin,1,1,1.0
Uromodulin,1,1,1.0
uromodulin,4,1,4.0
other musculoskeletal findings,1,1,1.0
Lower incisor,1,1,1.0
Procedure on bladder,3,1,3.0
rectopexy,4,2,2.0
thoracici,1,1,1.0
injections medications,1,1,1.0
hereditary coagulopathic,1,1,1.0
febuxostat 40 mg oral tablet,1,1,1.0
area pulmonary,1,1,1.0
skin lesion on right thumb,1,1,1.0
other destination,1,1,1.0
fuch's endothelial dystrophy,1,1,1.0
insulin like growth factor,1,1,1.0
hydrocortisone 5 mg oral tablet,1,1,1.0
cancer hormonal therapy,1,1,1.0
painful penile lesion,1,1,1.0
abdominopelvic region,2,2,1.0
Brain Lesion,1,1,1.0
Left superior temporal gyrus,1,1,1.0
Spontaneous tumor lysis syndrome,3,1,3.0
--Palliative Care,2,1,2.0
subcortical hemorrhage,3,1,3.0
Pancreatic lymph node,1,1,1.0
CA125 levels,2,2,1.0
fevers spiking,1,1,1.0
Bile fluid,1,1,1.0
gallbladder adhesions,1,1,1.0
Obstructive airway disease,1,1,1.0
deviate septum,1,1,1.0
Del Nido cardioplegia solution,1,1,1.0
reverse Phalen's tests,1,1,1.0
Left heart cardiac catheterization,2,1,2.0
11 o'clock positions,1,1,1.0
wearing upper denture,1,1,1.0
crescendo angina pectoris,1,1,1.0
insulin conversion,1,1,1.0
paratracheal masses,2,1,2.0
thyroxine (T4,4,1,4.0
triiodothyronine (T3,4,1,4.0
POSTOPERATIVE STATE,1,1,1.0
muscle neoplasm,4,2,2.0
Sclerosing PEComa,1,1,1.0
"BIOFLAVONOIDS, CITRUS",5,2,2.5
Prostate 2.4,1,1,1.0
hang gliding,1,1,1.0
Wasting syndrome,1,1,1.0
Superior mesenteric vein,2,2,1.0
carcinoma pancreas,1,1,1.0
ORTHOSTATIC DIZZINESS,1,1,1.0
Metaclopramide,1,1,1.0
Omeprazol,2,1,2.0
recurrent dizzines,1,1,1.0
INCOMPLETE LEFT BUNDLE BRANCH BLOCK,1,1,1.0
GAIT INSTABILITY,1,1,1.0
body fluid cytology,1,1,1.0
fluid excesss,1,1,1.0
physician coordination,1,1,1.0
Monitoring fluid intake,1,1,1.0
left biceps reflex,2,2,1.0
Response/,1,1,1.0
shopping-,1,1,1.0
distortions-,1,1,1.0
talking with support,2,2,1.0
SILS,1,1,1.0
Living independently,1,1,1.0
problem-solving approaches,1,1,1.0
fluvoxaMINE 50 mg oral tablet,1,1,1.0
-EEG study,4,1,4.0
S configuration,1,1,1.0
lesions with central clearing,2,2,1.0
Melanoma malignant,1,1,1.0
V lymphadenopathy,1,1,1.0
Hydrocodone products,1,1,1.0
smoking cessation class,1,1,1.0
granulomatous colitis,2,1,2.0
Ohara,1,1,1.0
patient positions,2,2,1.0
pyelophlebitis,3,1,3.0
-vaseline,1,1,1.0
SEVERE DIARRHEA,2,1,2.0
decreased red blood cell count,1,1,1.0
Zidovudine,1,1,1.0
Radiations,1,1,1.0
back cysts,1,1,1.0
acquired immune deficiency syndrome,2,1,2.0
Salzmann,5,1,5.0
"no, not currently",1,1,1.0
PATIENT CONTACT,1,1,1.0
last visit/,1,1,1.0
high diastolic blood pressure,1,1,1.0
PEG-3350 with Electrolytes,1,1,1.0
removal of wisdom teeth,1,1,1.0
body cavities,1,1,1.0
waiting list status,1,1,1.0
ELISPOT,1,1,1.0
dialysis catheter care,1,1,1.0
slow-fe,1,1,1.0
antisecretory drug,1,1,1.0
coffee ground emesis-,1,1,1.0
Neuromuscular reeducatiion,1,1,1.0
Stromal Tumor,5,3,1.6666666666666667
feeling strangely,1,1,1.0
jaw wink,1,1,1.0
antibiotic ophthalmic,1,1,1.0
Automated perimetry,2,2,1.0
PATHOLOGIC FX,1,1,1.0
bortezomib/lenalidomide,1,1,1.0
neoplasm of parotid,1,1,1.0
intractable pain-,1,1,1.0
Legionella antigen positive,1,1,1.0
Volume measurement,1,1,1.0
cultures sputum,2,2,1.0
haptoglobin increased,1,1,1.0
CHOLESTYRAMINE LIGHT,2,2,1.0
Unknown age,1,1,1.0
Oral Ulcers,2,1,2.0
S4 dermatome,1,1,1.0
helicis nodularis chondrodermatitis,4,1,4.0
polypodium leucotomos,1,1,1.0
inspection of hypopharynx,1,1,1.0
honeysuckle,1,1,1.0
shoulder soft tissues,1,1,1.0
SCALP ITCHING,3,1,3.0
konsyl,1,1,1.0
temporomandibular disorder,1,1,1.0
masticatory System,1,1,1.0
